300	0.894686492	14.475539
310	5.70938547	14.9961162
320	5.09258167	9.3909832
330	2.76931622	10.6808482
340	3.03320357	12.3325863
350	5.27465554	12.0414153
360	3.40645685	8.75144784
370	-0.105567447	10.3507416
380	-1.96552542	13.1338327
390	-2.96297266	16.8260707
400	-2.66681884	21.5285471
410	-0.174877116	26.8626869
420	5.31581011	31.3953514
430	13.1105128	32.8355748
440	20.4679277	30.1608494
450	24.9977753	25.0194861
460	26.5730337	19.7676889
470	26.3092349	15.6415111
480	25.3321839	12.89315
490	24.5935862	11.2005944
500	24.4195692	9.45550757
510	23.6684926	7.28892172
520	22.2187862	5.6761361
530	20.6654843	4.724421
540	19.1938517	4.20795928
550	17.7981369	3.99599474
560	16.4314478	4.04985485
570	15.0403941	4.40378121
580	13.5811903	5.18565854
590	12.0803944	6.69542737
600	10.9252212	9.5407272
610	11.9268741	14.2246079
620	17.9749017	17.1446551
630	22.9077915	13.2924549
640	22.3830919	9.6195466
650	20.5763908	9.38571386
660	21.3031463	12.3330268
670	28.0245159	11.5327984
680	28.8389604	4.72907895
690	26.1701562	1.70493211
700	24.0679974	0.676723633
710	22.600511	0.287096863
720	21.53674	0.128983335
730	20.733873	0.0688113736
740	20.1118648	0.0420872838
750	19.6040137	0.0243991937
760	19.1757927	0.0128264368
770	18.8072901	0.00564645665
780	18.4854928	0.00168000994
790	18.2014124	0.000102192374
800	17.948883	0
810	17.7223444	0
820	17.5172465	0
830	17.3303017	0
840	17.1589459	0
850	17.0011244	0
860	16.8551603	0
870	16.7196654	0
880	16.5934764	0
890	16.4756087	0
900	16.3652212	0
910	16.26159	0
920	16.1640874	0
930	16.0721655	0
940	15.9853436	0
950	15.9031976	0
960	15.8253513	0
970	15.7514699	0
980	15.681254	0
990	15.6144347	0
1000	15.55077	0
1010	15.4900412	0
1020	15.4320498	0
1030	15.3766158	0
1040	15.3235747	0
1050	15.2727765	0
1060	15.2240836	0
1070	15.17737	0
1080	15.1325194	0
1090	15.0894249	0
1100	15.0479876	0
1110	15.0081161	0
1120	14.9697258	0
1130	14.9327379	0
1140	14.8970794	0
1150	14.8626822	0
1160	14.8294829	0
1170	14.7974223	0
1180	14.7664449	0
1190	14.736499	0
1200	14.7075361	0
1210	14.6795104	0
1220	14.6523794	0
1230	14.6261027	0
1240	14.6006425	0
1250	14.5759632	0
1260	14.5520312	0
1270	14.5288147	0
1280	14.5062838	0
1290	14.4844102	0
1300	14.463167	0
1310	14.4425289	0
1320	14.4224719	0
1330	14.4029731	0
1340	14.3840109	0
1350	14.3655647	0
1360	14.3476151	0
1370	14.3301435	0
1380	14.3131322	0
1390	14.2965644	0
1400	14.280424	0
1410	14.2646958	0
1420	14.2493652	0
1430	14.2344184	0
1440	14.219842	0
1450	14.2056233	0
1460	14.1917503	0
1470	14.1782113	0
1480	14.1649953	0
1490	14.1520916	0
1500	14.1394901	0
1510	14.1271811	0
1520	14.1151551	0
1530	14.1034033	0
1540	14.091917	0
1550	14.080688	0
1560	14.0697085	0
1570	14.0589707	0
1580	14.0484674	0
1590	14.0381916	0
1600	14.0281365	0
1610	14.0182957	0
1620	14.0086628	0
1630	13.9992319	0
1640	13.9899971	0
1650	13.980953	0
1660	13.972094	0
1670	13.9634151	0
1680	13.9549112	0
1690	13.9465775	0
1700	13.9384093	0
1710	13.9304022	0
1720	13.9225519	0
1730	13.9148541	0
1740	13.9073048	0
1750	13.8999001	0
1760	13.8926363	0
1770	13.8855096	0
1780	13.8785166	0
1790	13.8716538	0
1800	13.864918	0
1810	13.8583059	0
1820	13.8518145	0
1830	13.8454407	0
1840	13.8391817	0
1850	13.8330347	0
1860	13.8269968	0
1870	13.8210656	0
1880	13.8152384	0
1890	13.8095128	0
1900	13.8038863	0
1910	13.7983567	0
1920	13.7929216	0
1930	13.787579	0
1940	13.7823265	0
1950	13.7771622	0
1960	13.7720841	0
1970	13.7670903	0
1980	13.7621787	0
1990	13.7573477	0
2000	13.7525953	0
